Measurement Time	Port 1 5TM Moisture/Temp m³/m³ VWC	Port 1 5TM Moisture/Temp °C Temp	Port 2 5TM Moisture/Temp m³/m³ VWC	Port 2 5TM Moisture/Temp °C Temp	Port 3 5TM Moisture/Temp m³/m³ VWC	Port 3 5TM Moisture/Temp °C Temp
12/15/21 02:00 PM	0.228	1.0	0.188	1.9	0.115	3.2
12/15/21 03:00 PM	0.232	1.0	0.188	1.9	0.115	3.2
12/15/21 04:00 PM	0.238	1.0	0.187	1.9	0.115	3.2
12/15/21 05:00 PM	0.244	1.0	0.188	1.8	0.115	3.2
12/15/21 06:00 PM	0.253	1.0	0.191	1.9	0.115	3.2
12/15/21 07:00 PM	0.262	1.0	0.193	1.9	0.115	3.2
12/15/21 08:00 PM	0.283	1.0	0.206	1.8	0.113	3.2
12/15/21 09:00 PM	0.305	1.0	0.207	1.8	0.112	3.2
12/15/21 10:00 PM	0.316	1.0	0.249	1.8	0.110	3.1
12/15/21 11:00 PM	0.316	0.9	0.279	1.7	0.112	3.1
12/16/21 12:00 AM	0.318	0.9	0.282	1.6	0.114	3.1
12/16/21 01:00 AM	0.319	0.9	0.280	1.6	0.116	3.1
12/16/21 02:00 AM	0.319	0.9	0.278	1.6	0.121	3.1
12/16/21 03:00 AM	0.317	0.9	0.277	1.6	0.128	3.0
12/16/21 04:00 AM	0.313	0.9	0.273	1.6	0.133	3.0
12/16/21 05:00 AM	0.305	0.9	0.265	1.6	0.134	3.0
12/16/21 06:00 AM	0.293	0.9	0.256	1.7	0.134	3.0
12/16/21 07:00 AM	0.284	1.0	0.250	1.7	0.133	3.0
12/16/21 08:00 AM	0.279	1.0	0.247	1.7	0.133	3.0
12/16/21 09:00 AM	0.276	1.0	0.245	1.7	0.132	3.0
12/16/21 10:00 AM	0.274	1.0	0.243	1.7	0.132	3.0
12/16/21 11:00 AM	0.272	1.0	0.241	1.7	0.132	3.0
12/16/21 12:00 PM	0.271	1.0	0.239	1.7	0.132	3.0
12/16/21 01:00 PM	0.270	1.0	0.237	1.7	0.132	3.0
12/16/21 02:00 PM	0.270	1.0	0.236	1.8	0.132	3.0
12/16/21 03:00 PM	0.269	1.0	0.234	1.8	0.132	3.0
12/16/21 04:00 PM	0.269	1.0	0.233	1.8	0.132	3.0
12/16/21 05:00 PM	0.269	1.0	0.232	1.8	0.132	3.0
12/16/21 06:00 PM	0.269	1.0	0.231	1.8	0.132	3.0
12/16/21 07:00 PM	0.268	1.0	0.229	1.8	0.132	3.0
12/16/21 08:00 PM	0.268	1.0	0.224	1.8	0.132	3.0
12/16/21 09:00 PM	0.267	1.0	0.223	1.8	0.132	3.0
12/16/21 10:00 PM	0.267	1.0	0.222	1.8	0.132	3.0
12/16/21 11:00 PM	0.267	1.1	0.222	1.8	0.132	3.0
12/17/21 12:00 AM	0.266	1.1	0.221	1.8	0.132	3.0
12/17/21 01:00 AM	0.265	1.1	0.220	1.8	0.132	3.0
12/17/21 02:00 AM	0.265	1.1	0.219	1.8	0.132	3.0
12/17/21 03:00 AM	0.264	1.1	0.218	1.8	0.132	3.0
12/17/21 04:00 AM	0.264	1.1	0.218	1.8	0.132	3.0
12/17/21 05:00 AM	0.263	1.1	0.217	1.8	0.132	3.0
12/17/21 06:00 AM	0.262	1.1	0.216	1.8	0.132	3.0
12/17/21 07:00 AM	0.262	1.1	0.216	1.8	0.132	3.0
12/17/21 08:00 AM	0.261	1.1	0.214	1.8	0.131	3.0
12/17/21 09:00 AM	0.260	1.1	0.214	1.8	0.131	3.0
12/17/21 10:00 AM	0.259	1.1	0.213	1.8	0.131	3.0
12/17/21 11:00 AM	0.258	1.1	0.213	1.8	0.131	3.0
12/17/21 12:00 PM	0.258	1.1	0.211	1.8	0.131	3.0
12/17/21 01:00 PM	0.257	1.1	0.211	1.8	0.131	3.0
12/17/21 02:00 PM	0.256	1.1	0.210	1.8	0.131	3.0
12/17/21 03:00 PM	0.256	1.1	0.210	1.8	0.131	3.0
12/17/21 04:00 PM	0.255	1.1	0.209	1.8	0.131	3.0
12/17/21 05:00 PM	0.254	1.1	0.208	1.8	0.131	3.0
12/17/21 06:00 PM	0.253	1.1	0.208	1.8	0.131	3.0
12/17/21 07:00 PM	0.252	1.0	0.207	1.8	0.131	3.0
12/17/21 08:00 PM	0.252	1.0	0.207	1.8	0.131	3.0
12/17/21 09:00 PM	0.251	1.0	0.207	1.8	0.130	3.0
12/17/21 10:00 PM	0.250	1.0	0.206	1.8	0.130	3.0
12/17/21 11:00 PM	0.250	1.0	0.206	1.8	0.130	3.0
12/18/21 12:00 AM	0.249	1.0	0.205	1.8	0.130	3.0
12/18/21 01:00 AM	0.248	1.0	0.205	1.8	0.130	3.0
12/18/21 02:00 AM	0.246	1.0	0.204	1.8	0.130	3.0
12/18/21 03:00 AM	0.245	1.0	0.205	1.8	0.130	3.0
12/18/21 04:00 AM	0.244	1.0	0.206	1.8	0.130	3.0
12/18/21 05:00 AM	0.243	1.0	0.206	1.8	0.130	3.0
12/18/21 06:00 AM	0.243	1.0	0.206	1.8	0.130	3.0
12/18/21 07:00 AM	0.243	1.0	0.205	1.8	0.130	3.0
12/18/21 08:00 AM	0.242	0.9	0.205	1.8	0.130	3.0
12/18/21 09:00 AM	0.241	0.9	0.204	1.8	0.130	3.0
