Measurement Time	Port 1 5TM Moisture/Temp m³/m³ VWC	Port 1 5TM Moisture/Temp °C Temp	Port 2 5TM Moisture/Temp m³/m³ VWC	Port 2 5TM Moisture/Temp °C Temp	Port 3 5TM Moisture/Temp m³/m³ VWC	Port 3 5TM Moisture/Temp °C Temp
08/25/22 01:00 PM	0.196	20.5	0.120	19.4	0.089	18.8
08/25/22 02:00 PM	0.195	20.5	0.120	19.4	0.089	18.8
08/25/22 03:00 PM	0.194	20.5	0.120	19.4	0.089	18.8
08/25/22 04:00 PM	0.194	20.5	0.120	19.4	0.089	18.8
08/25/22 05:00 PM	0.194	20.7	0.120	19.4	0.089	18.8
08/25/22 06:00 PM	0.194	20.8	0.120	19.4	0.089	18.8
08/25/22 07:00 PM	0.194	20.9	0.120	19.4	0.089	18.8
08/25/22 08:00 PM	0.194	20.9	0.120	19.4	0.089	18.8
08/25/22 09:00 PM	0.194	21.0	0.120	19.4	0.090	18.9
08/25/22 10:00 PM	0.194	21.0	0.120	19.4	0.090	18.9
08/25/22 11:00 PM	0.194	21.0	0.120	19.4	0.090	18.9
08/26/22 12:00 AM	0.194	21.0	0.120	19.5	0.090	18.9
08/26/22 01:00 AM	0.194	20.9	0.120	19.5	0.090	18.9
08/26/22 02:00 AM	0.194	20.7	0.120	19.5	0.090	18.9
08/26/22 03:00 AM	0.194	20.6	0.120	19.5	0.090	18.9
08/26/22 04:00 AM	0.194	20.5	0.120	19.5	0.090	18.9
08/26/22 05:00 AM	0.194	20.3	0.120	19.5	0.090	18.9
08/26/22 06:00 AM	0.193	20.1	0.120	19.5	0.090	18.9
08/26/22 07:00 AM	0.193	20.0	0.120	19.5	0.090	18.9
08/26/22 08:00 AM	0.193	19.8	0.120	19.4	0.090	18.9
08/26/22 09:00 AM	0.192	19.6	0.120	19.4	0.089	18.9
08/26/22 10:00 AM	0.192	19.4	0.120	19.4	0.089	19.0
08/26/22 11:00 AM	0.192	19.2	0.121	19.3	0.089	18.9
08/26/22 12:00 PM	0.192	19.2	0.121	19.3	0.089	18.9
08/26/22 01:00 PM	0.191	19.2	0.120	19.2	0.090	18.9
08/26/22 02:00 PM	0.191	19.3	0.120	19.2	0.090	18.9
08/26/22 03:00 PM	0.191	19.5	0.120	19.1	0.090	18.9
08/26/22 04:00 PM	0.191	19.8	0.120	19.1	0.090	18.9
08/26/22 05:00 PM	0.191	20.0	0.121	19.1	0.089	18.9
08/26/22 06:00 PM	0.191	20.2	0.120	19.1	0.090	18.9
08/26/22 07:00 PM	0.191	20.3	0.120	19.1	0.090	18.8
08/26/22 08:00 PM	0.191	20.5	0.120	19.1	0.090	18.8
08/26/22 09:00 PM	0.191	20.6	0.120	19.1	0.090	18.8
08/26/22 10:00 PM	0.191	20.7	0.120	19.1	0.090	18.8
08/26/22 11:00 PM	0.191	20.7	0.120	19.2	0.090	18.8
08/27/22 12:00 AM	0.191	20.7	0.120	19.2	0.090	18.8
08/27/22 01:00 AM	0.191	20.6	0.120	19.2	0.090	18.8
08/27/22 02:00 AM	0.191	20.5	0.120	19.3	0.090	18.8
08/27/22 03:00 AM	0.191	20.4	0.121	19.3	0.090	18.8
08/27/22 04:00 AM	0.192	20.3	0.125	19.3	0.088	18.8
08/27/22 05:00 AM	0.197	20.2	0.126	19.3	0.088	18.8
08/27/22 06:00 AM	0.197	20.1	0.125	19.3	0.088	18.8
08/27/22 07:00 AM	0.197	20.1	0.125	19.3	0.088	18.8
08/27/22 08:00 AM	0.198	20.0	0.126	19.3	0.088	18.8
08/27/22 09:00 AM	0.198	19.9	0.125	19.3	0.088	18.8
08/27/22 10:00 AM	0.197	19.9	0.124	19.3	0.088	18.8
08/27/22 11:00 AM	0.196	19.8	0.125	19.2	0.089	18.8
